key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Type A candidate|co0.06|ov1.0|sep4.1,cand_lam0_init0,0.0,0,0,13.702751292317018,13.702751292317018,1.0250513932627814,0.06321139971561096,4.117502475228356,Type A candidate
Type A candidate|co0.06|ov1.0|sep4.1,cand_lam0_init0,0.0,0,0.01,13.713001806249645,13.702751292317018,1.0250513932627814,0.06321139971561096,4.117502475228356,Type A candidate
Type A candidate|co0.06|ov1.0|sep4.1,cand_lam0_init0,0.0,0,0.05,13.754003861980157,13.702751292317018,1.0250513932627814,0.06321139971561096,4.117502475228356,Type A candidate
Type A candidate|co0.06|ov1.0|sep4.1,cand_lam0_init0,0.0,0,0.1,13.805256431643295,13.702751292317018,1.0250513932627814,0.06321139971561096,4.117502475228356,Type A candidate
Type A candidate|co0.06|ov1.0|sep4.1,cand_lam0_init0,0.0,0,0.5,14.215276988948409,13.702751292317018,1.0250513932627814,0.06321139971561096,4.117502475228356,Type A candidate
Type A candidate|co0.06|ov1.0|sep4.1,cand_lam0_init0,0.0,0,1,14.7278026855798,13.702751292317018,1.0250513932627814,0.06321139971561096,4.117502475228356,Type A candidate
Type A candidate|co0.06|ov1.0|sep4.1,cand_lam0_init0,0.0,0,5,18.828008258630923,13.702751292317018,1.0250513932627814,0.06321139971561096,4.117502475228356,Type A candidate
Type A candidate|co0.05|ov0.9|sep4.4,cand_lam0_init1,0.0,1,0,13.695030386446176,13.695030386446176,0.8615064754741166,0.04862515299863474,4.403537518475723,Type A candidate
Type A candidate|co0.05|ov0.9|sep4.4,cand_lam0_init1,0.0,1,0.01,13.703645451200916,13.695030386446176,0.8615064754741166,0.04862515299863474,4.403537518475723,Type A candidate
Type A candidate|co0.05|ov0.9|sep4.4,cand_lam0_init1,0.0,1,0.05,13.738105710219882,13.695030386446176,0.8615064754741166,0.04862515299863474,4.403537518475723,Type A candidate
Type A candidate|co0.05|ov0.9|sep4.4,cand_lam0_init1,0.0,1,0.1,13.781181033993587,13.695030386446176,0.8615064754741166,0.04862515299863474,4.403537518475723,Type A candidate
Type A candidate|co0.05|ov0.9|sep4.4,cand_lam0_init1,0.0,1,0.5,14.125783624183233,13.695030386446176,0.8615064754741166,0.04862515299863474,4.403537518475723,Type A candidate
Type A candidate|co0.05|ov0.9|sep4.4,cand_lam0_init1,0.0,1,1,14.556536861920293,13.695030386446176,0.8615064754741166,0.04862515299863474,4.403537518475723,Type A candidate
Type A candidate|co0.05|ov0.9|sep4.4,cand_lam0_init1,0.0,1,5,18.00256276381676,13.695030386446176,0.8615064754741166,0.04862515299863474,4.403537518475723,Type A candidate
Mixed/ambiguous|co0.12|ov4.2|sep2.3,cand_lam0_init2,0.0,2,0,15.198249326105339,15.198249326105339,4.16657030526711,0.11853974334063444,2.3346061997049077,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.2|sep2.3,cand_lam0_init2,0.0,2,0.01,15.23991502915801,15.198249326105339,4.16657030526711,0.11853974334063444,2.3346061997049077,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.2|sep2.3,cand_lam0_init2,0.0,2,0.05,15.406577841368694,15.198249326105339,4.16657030526711,0.11853974334063444,2.3346061997049077,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.2|sep2.3,cand_lam0_init2,0.0,2,0.1,15.61490635663205,15.198249326105339,4.16657030526711,0.11853974334063444,2.3346061997049077,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.2|sep2.3,cand_lam0_init2,0.0,2,0.5,17.281534478738894,15.198249326105339,4.16657030526711,0.11853974334063444,2.3346061997049077,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.2|sep2.3,cand_lam0_init2,0.0,2,1,19.36481963137245,15.198249326105339,4.16657030526711,0.11853974334063444,2.3346061997049077,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.2|sep2.3,cand_lam0_init2,0.0,2,5,36.03110085244089,15.198249326105339,4.16657030526711,0.11853974334063444,2.3346061997049077,Mixed/ambiguous
Type A candidate|co0.06|ov6.8|sep1.6,cand_lam0_init3,0.0,3,0,18.57234601322032,18.57234601322032,6.84592922260838,0.06153501631303845,1.5674100465809844,Type A candidate
Type A candidate|co0.06|ov6.8|sep1.6,cand_lam0_init3,0.0,3,0.01,18.640805305446403,18.57234601322032,6.84592922260838,0.06153501631303845,1.5674100465809844,Type A candidate
