key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Type A candidate|co0.07|ov0.0|sep4.3,cand_lam0.05_init0,0.05,0,0,15.389778159312815,15.389778159312815,0.0015841789273928011,0.06807162776786091,4.266497290770878,Type A candidate
Type A candidate|co0.07|ov0.0|sep4.3,cand_lam0.05_init0,0.05,0,0.01,15.38979400110209,15.389778159312815,0.0015841789273928011,0.06807162776786091,4.266497290770878,Type A candidate
Type A candidate|co0.07|ov0.0|sep4.3,cand_lam0.05_init0,0.05,0,0.05,15.389857368259184,15.389778159312815,0.0015841789273928011,0.06807162776786091,4.266497290770878,Type A candidate
Type A candidate|co0.07|ov0.0|sep4.3,cand_lam0.05_init0,0.05,0,0.1,15.389936577205555,15.389778159312815,0.0015841789273928011,0.06807162776786091,4.266497290770878,Type A candidate
Type A candidate|co0.07|ov0.0|sep4.3,cand_lam0.05_init0,0.05,0,0.5,15.39057024877651,15.389778159312815,0.0015841789273928011,0.06807162776786091,4.266497290770878,Type A candidate
Type A candidate|co0.07|ov0.0|sep4.3,cand_lam0.05_init0,0.05,0,1,15.391362338240208,15.389778159312815,0.0015841789273928011,0.06807162776786091,4.266497290770878,Type A candidate
Type A candidate|co0.07|ov0.0|sep4.3,cand_lam0.05_init0,0.05,0,5,15.39769905394978,15.389778159312815,0.0015841789273928011,0.06807162776786091,4.266497290770878,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.7,cand_lam0_init1,0.0,1,0,15.287320041288726,15.287320041288726,0.2094184612813929,0.04427935983495993,4.664576637527355,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.7,cand_lam0_init1,0.0,1,0.01,15.28941422590154,15.287320041288726,0.2094184612813929,0.04427935983495993,4.664576637527355,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.7,cand_lam0_init1,0.0,1,0.05,15.297790964352796,15.287320041288726,0.2094184612813929,0.04427935983495993,4.664576637527355,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.7,cand_lam0_init1,0.0,1,0.1,15.308261887416865,15.287320041288726,0.2094184612813929,0.04427935983495993,4.664576637527355,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.7,cand_lam0_init1,0.0,1,0.5,15.392029271929422,15.287320041288726,0.2094184612813929,0.04427935983495993,4.664576637527355,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.7,cand_lam0_init1,0.0,1,1,15.49673850257012,15.287320041288726,0.2094184612813929,0.04427935983495993,4.664576637527355,Type A candidate
Type A candidate|co0.04|ov0.2|sep4.7,cand_lam0_init1,0.0,1,5,16.33441234769569,15.287320041288726,0.2094184612813929,0.04427935983495993,4.664576637527355,Type A candidate
Type B candidate|co0.18|ov2.6|sep3.6,cand_lam0_init2,0.0,2,0,16.78635572396869,16.78635572396869,2.640990173806406,0.1841860033608715,3.551006016812278,Type B candidate
Type B candidate|co0.18|ov2.6|sep3.6,cand_lam0_init2,0.0,2,0.01,16.812765625706753,16.78635572396869,2.640990173806406,0.1841860033608715,3.551006016812278,Type B candidate
Type B candidate|co0.18|ov2.6|sep3.6,cand_lam0_init2,0.0,2,0.05,16.91840523265901,16.78635572396869,2.640990173806406,0.1841860033608715,3.551006016812278,Type B candidate
Type B candidate|co0.18|ov2.6|sep3.6,cand_lam0_init2,0.0,2,0.1,17.05045474134933,16.78635572396869,2.640990173806406,0.1841860033608715,3.551006016812278,Type B candidate
Type B candidate|co0.18|ov2.6|sep3.6,cand_lam0_init2,0.0,2,0.5,18.106850810871894,16.78635572396869,2.640990173806406,0.1841860033608715,3.551006016812278,Type B candidate
Type B candidate|co0.18|ov2.6|sep3.6,cand_lam0_init2,0.0,2,1,19.427345897775098,16.78635572396869,2.640990173806406,0.1841860033608715,3.551006016812278,Type B candidate
Type B candidate|co0.18|ov2.6|sep3.6,cand_lam0_init2,0.0,2,5,29.991306593000722,16.78635572396869,2.640990173806406,0.1841860033608715,3.551006016812278,Type B candidate
Type A candidate|co0.06|ov3.0|sep2.7,cand_lam0_init3,0.0,3,0,20.510419089899408,20.510419089899408,3.030509629582747,0.059504955725243516,2.7313254656158445,Type A candidate
Type A candidate|co0.06|ov3.0|sep2.7,cand_lam0_init3,0.0,3,0.01,20.540724186195234,20.510419089899408,3.030509629582747,0.059504955725243516,2.7313254656158445,Type A candidate
Type A candidate|co0.06|ov3.0|sep2.7,cand_lam0_init3,0.0,3,0.05,20.661944571378545,20.510419089899408,3.030509629582747,0.059504955725243516,2.7313254656158445,Type A candidate
Type A candidate|co0.06|ov3.0|sep2.7,cand_lam0_init3,0.0,3,0.1,20.81347005285768,20.510419089899408,3.030509629582747,0.059504955725243516,2.7313254656158445,Type A candidate
Type A candidate|co0.06|ov3.0|sep2.7,cand_lam0_init3,0.0,3,0.5,22.02567390469078,20.510419089899408,3.030509629582747,0.059504955725243516,2.7313254656158445,Type A candidate
Type A candidate|co0.06|ov3.0|sep2.7,cand_lam0_init3,0.0,3,1,23.540928719482153,20.510419089899408,3.030509629582747,0.059504955725243516,2.7313254656158445,Type A candidate
Type A candidate|co0.06|ov3.0|sep2.7,cand_lam0_init3,0.0,3,5,35.66296723781314,20.510419089899408,3.030509629582747,0.059504955725243516,2.7313254656158445,Type A candidate
Type B candidate|co0.18|ov0.6|sep4.1,cand_lam0_init4,0.0,4,0,12.437532781926123,12.437532781926123,0.6374128375653253,0.1844883608848831,4.140416486798248,Type B candidate
Type B candidate|co0.18|ov0.6|sep4.1,cand_lam0_init4,0.0,4,0.01,12.443906910301775,12.437532781926123,0.6374128375653253,0.1844883608848831,4.140416486798248,Type B candidate
Type B candidate|co0.18|ov0.6|sep4.1,cand_lam0_init4,0.0,4,0.05,12.469403423804389,12.437532781926123,0.6374128375653253,0.1844883608848831,4.140416486798248,Type B candidate
