key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Type A candidate|co0.06|ov0.0|sep5.5,cand_lam1_init1,1.0,1,0.1,6.316491233569086,6.316247385851108,0.002438477179781185,0.05731517685898205,5.483237813575212,Type A candidate
Type A candidate|co0.06|ov0.0|sep5.5,cand_lam1_init1,1.0,1,0.5,6.317466624440999,6.316247385851108,0.002438477179781185,0.05731517685898205,5.483237813575212,Type A candidate
Type A candidate|co0.06|ov0.0|sep5.5,cand_lam1_init1,1.0,1,1,6.31868586303089,6.316247385851108,0.002438477179781185,0.05731517685898205,5.483237813575212,Type A candidate
Type A candidate|co0.06|ov0.0|sep5.5,cand_lam1_init1,1.0,1,5,6.3284397717500145,6.316247385851108,0.002438477179781185,0.05731517685898205,5.483237813575212,Type A candidate
Type A candidate|co0.02|ov0.0|sep5.6,cand_lam1_init2,1.0,2,0,6.181634492125369,6.181634492125369,0.0,0.01697676768190822,5.603455343647248,Type A candidate
Type A candidate|co0.02|ov0.0|sep5.6,cand_lam1_init2,1.0,2,0.01,6.181634492125369,6.181634492125369,0.0,0.01697676768190822,5.603455343647248,Type A candidate
Type A candidate|co0.02|ov0.0|sep5.6,cand_lam1_init2,1.0,2,0.05,6.181634492125369,6.181634492125369,0.0,0.01697676768190822,5.603455343647248,Type A candidate
Type A candidate|co0.02|ov0.0|sep5.6,cand_lam1_init2,1.0,2,0.1,6.181634492125369,6.181634492125369,0.0,0.01697676768190822,5.603455343647248,Type A candidate
Type A candidate|co0.02|ov0.0|sep5.6,cand_lam1_init2,1.0,2,0.5,6.181634492125369,6.181634492125369,0.0,0.01697676768190822,5.603455343647248,Type A candidate
Type A candidate|co0.02|ov0.0|sep5.6,cand_lam1_init2,1.0,2,1,6.181634492125369,6.181634492125369,0.0,0.01697676768190822,5.603455343647248,Type A candidate
Type A candidate|co0.02|ov0.0|sep5.6,cand_lam1_init2,1.0,2,5,6.181634492125369,6.181634492125369,0.0,0.01697676768190822,5.603455343647248,Type A candidate
