key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Type A candidate|co0.03|ov0.2|sep1.7,cand_lam1_init5,1.0,5,0.5,38.11786480857504,38.02090498382488,0.19391964950033602,0.02892443897312037,1.6969297527026517,Type A candidate
Type A candidate|co0.03|ov0.2|sep1.7,cand_lam1_init5,1.0,5,1,38.214824633325215,38.02090498382488,0.19391964950033602,0.02892443897312037,1.6969297527026517,Type A candidate
Type A candidate|co0.03|ov0.2|sep1.7,cand_lam1_init5,1.0,5,5,38.99050323132656,38.02090498382488,0.19391964950033602,0.02892443897312037,1.6969297527026517,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.1,cand_lam1_init6,1.0,6,0,33.07655120134058,33.07655120134058,0.2072225168956584,0.025473200667722875,3.069662153903694,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.1,cand_lam1_init6,1.0,6,0.01,33.07862342650954,33.07655120134058,0.2072225168956584,0.025473200667722875,3.069662153903694,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.1,cand_lam1_init6,1.0,6,0.05,33.08691232718536,33.07655120134058,0.2072225168956584,0.025473200667722875,3.069662153903694,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.1,cand_lam1_init6,1.0,6,0.1,33.09727345303014,33.07655120134058,0.2072225168956584,0.025473200667722875,3.069662153903694,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.1,cand_lam1_init6,1.0,6,0.5,33.180162459788406,33.07655120134058,0.2072225168956584,0.025473200667722875,3.069662153903694,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.1,cand_lam1_init6,1.0,6,1,33.28377371823623,33.07655120134058,0.2072225168956584,0.025473200667722875,3.069662153903694,Type A candidate
Type A candidate|co0.03|ov0.2|sep3.1,cand_lam1_init6,1.0,6,5,34.11266378581887,33.07655120134058,0.2072225168956584,0.025473200667722875,3.069662153903694,Type A candidate
Type A candidate|co0.03|ov0.1|sep1.2,cand_lam1_init7,1.0,7,0,32.519510117353725,32.519510117353725,0.10782515393871184,0.028676121136437624,1.1579409418239763,Type A candidate
Type A candidate|co0.03|ov0.1|sep1.2,cand_lam1_init7,1.0,7,0.01,32.520588368893115,32.519510117353725,0.10782515393871184,0.028676121136437624,1.1579409418239763,Type A candidate
Type A candidate|co0.03|ov0.1|sep1.2,cand_lam1_init7,1.0,7,0.05,32.52490137505066,32.519510117353725,0.10782515393871184,0.028676121136437624,1.1579409418239763,Type A candidate
