key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Type A candidate|co0.01|ov13.2|sep4.0,cand_lam0_init0,0.0,0,0,33.039468943169275,33.039468943169275,13.207721663341559,0.010710232994500848,4.045271545159015,Type A candidate
Type A candidate|co0.01|ov13.2|sep4.0,cand_lam0_init0,0.0,0,0.01,33.17154615980269,33.039468943169275,13.207721663341559,0.010710232994500848,4.045271545159015,Type A candidate
Type A candidate|co0.01|ov13.2|sep4.0,cand_lam0_init0,0.0,0,0.05,33.69985502633635,33.039468943169275,13.207721663341559,0.010710232994500848,4.045271545159015,Type A candidate
Type A candidate|co0.01|ov13.2|sep4.0,cand_lam0_init0,0.0,0,0.1,34.360241109503434,33.039468943169275,13.207721663341559,0.010710232994500848,4.045271545159015,Type A candidate
Type A candidate|co0.01|ov13.2|sep4.0,cand_lam0_init0,0.0,0,0.5,39.643329774840055,33.039468943169275,13.207721663341559,0.010710232994500848,4.045271545159015,Type A candidate
Type A candidate|co0.01|ov13.2|sep4.0,cand_lam0_init0,0.0,0,1,46.247190606510834,33.039468943169275,13.207721663341559,0.010710232994500848,4.045271545159015,Type A candidate
Type A candidate|co0.01|ov13.2|sep4.0,cand_lam0_init0,0.0,0,5,99.07807725987706,33.039468943169275,13.207721663341559,0.010710232994500848,4.045271545159015,Type A candidate
Type A candidate|co0.02|ov6.3|sep7.4,cand_lam0_init1,0.0,1,0,29.709480738900137,29.709480738900137,6.320285400742833,0.016090660489533105,7.437276016645791,Type A candidate
Type A candidate|co0.02|ov6.3|sep7.4,cand_lam0_init1,0.0,1,0.01,29.772683592907565,29.709480738900137,6.320285400742833,0.016090660489533105,7.437276016645791,Type A candidate
Type A candidate|co0.02|ov6.3|sep7.4,cand_lam0_init1,0.0,1,0.05,30.025495008937277,29.709480738900137,6.320285400742833,0.016090660489533105,7.437276016645791,Type A candidate
Type A candidate|co0.02|ov6.3|sep7.4,cand_lam0_init1,0.0,1,0.1,30.34150927897442,29.709480738900137,6.320285400742833,0.016090660489533105,7.437276016645791,Type A candidate
Type A candidate|co0.02|ov6.3|sep7.4,cand_lam0_init1,0.0,1,0.5,32.86962343927155,29.709480738900137,6.320285400742833,0.016090660489533105,7.437276016645791,Type A candidate
Type A candidate|co0.02|ov6.3|sep7.4,cand_lam0_init1,0.0,1,1,36.02976613964297,29.709480738900137,6.320285400742833,0.016090660489533105,7.437276016645791,Type A candidate
Type A candidate|co0.02|ov6.3|sep7.4,cand_lam0_init1,0.0,1,5,61.310907742614305,29.709480738900137,6.320285400742833,0.016090660489533105,7.437276016645791,Type A candidate
Mixed/ambiguous|co0.12|ov4.3|sep4.4,cand_lam0_init2,0.0,2,0,21.171365497025747,21.171365497025747,4.266443170484148,0.11890068611877125,4.44873593808726,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.3|sep4.4,cand_lam0_init2,0.0,2,0.01,21.21402992873059,21.171365497025747,4.266443170484148,0.11890068611877125,4.44873593808726,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.3|sep4.4,cand_lam0_init2,0.0,2,0.05,21.384687655549953,21.171365497025747,4.266443170484148,0.11890068611877125,4.44873593808726,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.3|sep4.4,cand_lam0_init2,0.0,2,0.1,21.59800981407416,21.171365497025747,4.266443170484148,0.11890068611877125,4.44873593808726,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.3|sep4.4,cand_lam0_init2,0.0,2,0.5,23.304587082267822,21.171365497025747,4.266443170484148,0.11890068611877125,4.44873593808726,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.3|sep4.4,cand_lam0_init2,0.0,2,1,25.437808667509895,21.171365497025747,4.266443170484148,0.11890068611877125,4.44873593808726,Mixed/ambiguous
Mixed/ambiguous|co0.12|ov4.3|sep4.4,cand_lam0_init2,0.0,2,5,42.50358134944649,21.171365497025747,4.266443170484148,0.11890068611877125,4.44873593808726,Mixed/ambiguous
Type A candidate|co0.03|ov8.9|sep2.5,cand_lam0_init3,0.0,3,0,33.97568629233074,33.97568629233074,8.851838949589153,0.032880470288189016,2.5402479608765707,Type A candidate
Type A candidate|co0.03|ov8.9|sep2.5,cand_lam0_init3,0.0,3,0.01,34.06420468182663,33.97568629233074,8.851838949589153,0.032880470288189016,2.5402479608765707,Type A candidate
