key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Mixed/ambiguous|co0.11|ov1.5|sep3.1,cand_lam0_init5,0.0,5,1,8.869401299528477,7.4097198239215425,1.4596814756069343,0.1073659418526786,3.075638052555703,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov1.5|sep3.1,cand_lam0_init5,0.0,5,5,14.708127201956213,7.4097198239215425,1.4596814756069343,0.1073659418526786,3.075638052555703,Mixed/ambiguous
Type B candidate|co0.12|ov2.0|sep3.8,cand_lam0_init6,0.0,6,0,6.901723185661835,6.901723185661835,2.0136366837729494,0.1207274698498691,3.8025097788957156,Type B candidate
Type B candidate|co0.12|ov2.0|sep3.8,cand_lam0_init6,0.0,6,0.01,6.921859552499565,6.901723185661835,2.0136366837729494,0.1207274698498691,3.8025097788957156,Type B candidate
Type B candidate|co0.12|ov2.0|sep3.8,cand_lam0_init6,0.0,6,0.05,7.002405019850483,6.901723185661835,2.0136366837729494,0.1207274698498691,3.8025097788957156,Type B candidate
Type B candidate|co0.12|ov2.0|sep3.8,cand_lam0_init6,0.0,6,0.1,7.103086854039129,6.901723185661835,2.0136366837729494,0.1207274698498691,3.8025097788957156,Type B candidate
Type B candidate|co0.12|ov2.0|sep3.8,cand_lam0_init6,0.0,6,0.5,7.9085415275483095,6.901723185661835,2.0136366837729494,0.1207274698498691,3.8025097788957156,Type B candidate
Type B candidate|co0.12|ov2.0|sep3.8,cand_lam0_init6,0.0,6,1,8.915359869434784,6.901723185661835,2.0136366837729494,0.1207274698498691,3.8025097788957156,Type B candidate
Type B candidate|co0.12|ov2.0|sep3.8,cand_lam0_init6,0.0,6,5,16.96990660452658,6.901723185661835,2.0136366837729494,0.1207274698498691,3.8025097788957156,Type B candidate
Mixed/ambiguous|co0.11|ov2.9|sep1.6,cand_lam0_init7,0.0,7,0,8.957309658703547,8.957309658703547,2.913583422652007,0.10947420461113316,1.6453892174889098,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.9|sep1.6,cand_lam0_init7,0.0,7,0.01,8.986445492930068,8.957309658703547,2.913583422652007,0.10947420461113316,1.6453892174889098,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.9|sep1.6,cand_lam0_init7,0.0,7,0.05,9.102988829836148,8.957309658703547,2.913583422652007,0.10947420461113316,1.6453892174889098,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.9|sep1.6,cand_lam0_init7,0.0,7,0.1,9.248668000968747,8.957309658703547,2.913583422652007,0.10947420461113316,1.6453892174889098,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.9|sep1.6,cand_lam0_init7,0.0,7,0.5,10.41410137002955,8.957309658703547,2.913583422652007,0.10947420461113316,1.6453892174889098,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.9|sep1.6,cand_lam0_init7,0.0,7,1,11.870893081355554,8.957309658703547,2.913583422652007,0.10947420461113316,1.6453892174889098,Mixed/ambiguous
Mixed/ambiguous|co0.11|ov2.9|sep1.6,cand_lam0_init7,0.0,7,5,23.52522677196358,8.957309658703547,2.913583422652007,0.10947420461113316,1.6453892174889098,Mixed/ambiguous
Type A candidate|co0.04|ov0.1|sep5.5,cand_lam0.05_init0,0.05,0,0,5.451862889208471,5.451862889208471,0.13757313701676946,0.044775191859845985,5.510291354202184,Type A candidate
Type A candidate|co0.04|ov0.1|sep5.5,cand_lam0.05_init0,0.05,0,0.01,5.453238620578638,5.451862889208471,0.13757313701676946,0.044775191859845985,5.510291354202184,Type A candidate
Type A candidate|co0.04|ov0.1|sep5.5,cand_lam0.05_init0,0.05,0,0.05,5.458741546059309,5.451862889208471,0.13757313701676946,0.044775191859845985,5.510291354202184,Type A candidate
Type A candidate|co0.04|ov0.1|sep5.5,cand_lam0.05_init0,0.05,0,0.1,5.465620202910148,5.451862889208471,0.13757313701676946,0.044775191859845985,5.510291354202184,Type A candidate
Type A candidate|co0.04|ov0.1|sep5.5,cand_lam0.05_init0,0.05,0,0.5,5.520649457716855,5.451862889208471,0.13757313701676946,0.044775191859845985,5.510291354202184,Type A candidate
Type A candidate|co0.04|ov0.1|sep5.5,cand_lam0.05_init0,0.05,0,1,5.58943602622524,5.451862889208471,0.13757313701676946,0.044775191859845985,5.510291354202184,Type A candidate
Type A candidate|co0.04|ov0.1|sep5.5,cand_lam0.05_init0,0.05,0,5,6.1397285742923176,5.451862889208471,0.13757313701676946,0.044775191859845985,5.510291354202184,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.3,cand_lam0.05_init2,0.05,2,0,6.537350732332102,6.537350732332102,0.13090615304196526,0.024976149628991653,5.278566051187179,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.3,cand_lam0.05_init2,0.05,2,0.01,6.5386597938625215,6.537350732332102,0.13090615304196526,0.024976149628991653,5.278566051187179,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.3,cand_lam0.05_init2,0.05,2,0.05,6.5438960399842,6.537350732332102,0.13090615304196526,0.024976149628991653,5.278566051187179,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.3,cand_lam0.05_init2,0.05,2,0.1,6.550441347636298,6.537350732332102,0.13090615304196526,0.024976149628991653,5.278566051187179,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.3,cand_lam0.05_init2,0.05,2,0.5,6.602803808853084,6.537350732332102,0.13090615304196526,0.024976149628991653,5.278566051187179,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.3,cand_lam0.05_init2,0.05,2,1,6.668256885374067,6.537350732332102,0.13090615304196526,0.024976149628991653,5.278566051187179,Type A candidate
Type A candidate|co0.02|ov0.1|sep5.3,cand_lam0.05_init2,0.05,2,5,7.191881497541928,6.537350732332102,0.13090615304196526,0.024976149628991653,5.278566051187179,Type A candidate
Type A candidate|co0.03|ov0.0|sep5.5,cand_lam0.05_init3,0.05,3,0,6.51149932138918,6.51149932138918,0.0342039851349097,0.034138299832839544,5.474941090797044,Type A candidate
