grid,n,beta_bd,c,a_cl,energy,converged,Bind,Sep,Inside,n_core,delta_min,delta_max,delta_mean,n_deep,deep_mass_frac,u_min,u_max,u_std
8x8,64,20.0,0.4,2.0,3.211644333842166,True,0.7585697479906254,0.8907420113352764,0.8966935918599664,19,1,3,1.737,11,0.5781423661344522,0.0030932834709450343,0.9414329752672741,0.4262058364997695
8x8,64,20.0,0.4,3.0,2.151862753885486,True,0.8244548563794425,0.9154957241797563,0.9530201952962604,19,1,3,1.737,11,0.578826931171384,0.0,0.9754149327591581,0.44820526326343196
8x8,64,20.0,0.4,3.5,1.8950154518458169,True,0.8556879483879326,0.9113466373508792,0.9615613838200288,20,1,3,1.850,12,0.6028055380279316,0.0,0.9788932804206509,0.44893674644610265
8x8,64,20.0,0.4,3.9,1.6990467641812326,True,0.8765962940074372,0.9139167735055646,0.970586472924829,21,1,4,1.952,13,0.6244741081627496,0.0,0.9841909510403563,0.4522262967012172
8x8,64,20.0,0.5,2.0,3.221614101370124,True,0.752296185274546,0.9219384253426187,0.9398926923532804,26,1,4,2.154,18,0.694414606543281,0.005018531081809879,0.9722876554197764,0.4481294164425826
8x8,64,20.0,0.5,3.0,2.1069440020663173,True,0.8180837295718542,0.9449532735744983,0.992849485066828,30,1,4,2.400,22,0.7434329538929159,0.0,0.9995224545290756,0.47182894587699703
8x8,64,20.0,0.5,3.5,1.9322388504969659,True,0.8548329158001344,0.931596300677388,0.9657814370037224,28,1,5,2.357,20,0.7174147369283184,0.0,0.9898869761692833,0.46067044613528385
8x8,64,20.0,0.5,3.9,1.8482336497635314,True,0.8765028834801605,0.9248847202719689,0.9843730730327681,27,1,5,2.370,19,0.7046844441629421,0.0,1.0,0.4596362485707635
8x8,64,50.0,0.3,2.0,3.461160925730554,True,0.7316604308061385,0.9029620635124174,0.9956764166464542,17,1,4,2.118,11,0.6539262752359803,0.0,1.0,0.4341268879723318
8x8,64,50.0,0.3,3.0,2.261472749058741,True,0.807899880302386,0.9105377522943963,1.0,17,1,4,2.118,11,0.653264803678033,0.0,1.0,0.4415547123889783
8x8,64,50.0,0.3,3.5,1.8880611929272209,True,0.8396642873888228,0.9124116853454266,1.0,19,1,4,2.053,12,0.6431331218120745,0.0,1.0,0.44343104113422793
8x8,64,50.0,0.3,3.9,1.6681171273240838,True,0.8618414099102061,0.9135075225648892,1.0,19,1,4,2.053,12,0.6425382704857909,0.0,1.0,0.4446002359219461
8x8,64,50.0,0.4,2.0,2.8857510113343143,True,0.7485543553569902,0.9115768921750256,0.9036358710396214,19,1,3,1.737,11,0.5743563316647471,0.0004469858271756477,0.9506134774902483,0.4401028539735192
8x8,64,50.0,0.4,3.0,1.94811480472472,True,0.8149194171858016,0.90700814060232,0.9770618967116369,23,1,5,2.435,16,0.7008744314424785,0.0,1.0,0.45705148004214513
8x8,64,50.0,0.4,3.5,1.5167578617226214,True,0.8488138745016848,0.9189787041519548,0.9451113022163874,23,1,4,2.000,15,0.6548730368450085,0.0,0.9773266422169735,0.45611200140314306
8x8,64,50.0,0.4,3.9,1.3969098010706975,True,0.867199019905108,0.914103842466849,0.9578452252360041,23,1,4,2.130,15,0.6563058447507638,0.0,0.9866265423906312,0.4595525229255735
8x8,64,50.0,0.5,2.0,3.0308278803082582,False,0.7547200529159537,0.921440702456136,0.9072560440056358,28,1,4,2.286,20,0.709974427876888,0.0,0.9660014117937804,0.4404115238866872
8x8,64,50.0,0.5,3.0,2.31862141505627,True,0.8146473431070327,0.9070143198190114,0.9607287797661714,29,1,6,2.448,20,0.6927444404844624,0.0,1.0,0.4543801095336484
8x8,64,50.0,0.5,3.5,1.9374798939745013,True,0.8366803855361008,0.9202040619615097,0.9672811198178961,31,1,6,2.387,21,0.6860597925529903,0.0,1.0,0.46645936758007944
8x8,64,50.0,0.5,3.9,1.71705104728012,True,0.8563989920013827,0.9229788556598628,0.9703027144990186,31,1,6,2.387,21,0.6856852833362291,0.0,1.0,0.47044611356146476
8x8,64,100.0,0.3,2.0,3.2065855670625645,True,0.7278788853606857,0.9083324980369547,0.9941941182696453,19,1,4,2.053,12,0.6400637542607089,0.0,1.0,0.43932302317359545
8x8,64,100.0,0.3,3.0,1.9861347996770946,True,0.804444815690617,0.9152181873181491,1.0,19,1,4,2.053,12,0.6389537327767115,0.0,1.0,0.4461882290924233
8x8,64,100.0,0.3,3.5,1.727349086664659,True,0.8356557012172061,0.9062290205490584,0.9877676138061955,18,1,3,1.889,11,0.6158462709701099,0.0,1.0,0.4408923744306416
8x8,64,100.0,0.3,3.9,1.582129762725573,True,0.8548222131974614,0.9057060854045406,0.9809047333964456,18,1,3,1.722,10,0.5604089900076821,0.0,1.0,0.44122399634214243
8x8,64,100.0,0.4,2.0,2.9057365213733046,True,0.7443253317084272,0.8954299181614718,0.9042556345233776,23,1,4,2.130,15,0.6537660571642917,0.0,0.958767881355501,0.4415324140997564
8x8,64,100.0,0.4,3.0,1.7148857008750364,True,0.8151034561477187,0.9199027996091236,0.943741469455212,23,1,4,2.000,15,0.6517397446703298,0.0,0.9785247621047887,0.4565910453385933
8x8,64,100.0,0.4,3.5,1.4247923855623936,True,0.841965373624701,0.9169051476690995,0.9417612382950257,23,1,4,2.130,15,0.6527041720754939,0.0,0.9828222647406529,0.46175299673920256
8x8,64,100.0,0.4,3.9,1.1950148465889618,True,0.8587006249082835,0.9219144541158253,0.9784486552710975,24,1,4,2.208,16,0.6708398030362842,0.0,1.0,0.4699382509790623
8x8,64,100.0,0.5,2.0,2.963284477375439,True,0.7475489731838121,0.9242383372111816,0.9122639415766138,30,1,5,2.333,21,0.697902031594696,0.0,0.9745720499323124,0.44751515095226135
8x8,64,100.0,0.5,3.0,2.0924002891191096,True,0.8036294220969095,0.9218295563918125,0.9601616267567712,31,1,6,2.387,21,0.6827498106657536,0.0,1.0,0.4671245782706303
8x8,64,100.0,0.5,3.5,1.720105575941266,True,0.8310959399106252,0.9262418444308823,0.9655651746844787,31,1,6,2.387,21,0.6823464745444678,0.0,1.0,0.4735202555318849
8x8,64,100.0,0.5,3.9,2.1992186588302944,True,0.8397668155187957,0.8740507269419836,0.9649033115982033,27,1,3,1.481,12,0.4484495205274204,0.0,1.0,0.464257014333787
10x10,100,5.0,0.3,2.0,4.15792892711295,True,0.7718572333831781,0.8476972134602534,0.7882043789559622,0,nan,nan,,0,0.0,0.0,0.8804089325295513,0.36899904980260134
10x10,100,5.0,0.3,3.0,2.583948654396818,True,0.8337295161337731,0.8913473083651898,0.9061138053158017,13,1,1,1.000,0,0.0,0.0,0.9638367129391636,0.4012312072132604
10x10,100,5.0,0.3,3.5,2.1569579130538923,True,0.8601484709886306,0.8949164377120123,0.9578627756530427,23,1,4,2.130,15,0.6431092626197733,0.0,1.0,0.4147625172912925
10x10,100,5.0,0.3,3.9,1.7497073935475642,True,0.8776209936297992,0.9209734617605556,1.0,22,1,3,1.636,12,0.5455400758392671,0.0,1.0,0.42923408695891735
10x10,100,5.0,0.4,2.0,3.471792071064428,True,0.810012126900206,0.8063212531136122,0.6271414349231761,0,nan,nan,,0,0.0,0.006329432594951359,0.782579028847429,0.33946241610132477
10x10,100,5.0,0.4,3.0,2.2091567614508945,True,0.850201549974714,0.8872977070490847,0.8094370645349938,0,nan,nan,,0,0.0,0.0,0.8942316647662791,0.40285066729684565
10x10,100,5.0,0.4,3.5,1.7656202856306722,True,0.8749836635224328,0.9022620392251292,0.8626710148478499,23,1,2,1.130,3,0.13034112387821167,0.0,0.9265324014672307,0.4188225805462385
10x10,100,5.0,0.4,3.9,1.5021246622267366,True,0.8937410765113643,0.9099159789292964,0.8915493851059607,33,1,4,2.182,23,0.6946129675981306,0.0,0.9439419185009826,0.4277279246461793
10x10,100,5.0,0.5,2.0,3.7471212261765032,True,0.8012481098535873,0.8882038865894382,0.7032204799779536,0,nan,nan,,0,0.0,0.0,0.859306219713345,0.3678225616298313
10x10,100,5.0,0.5,3.0,2.454693919273381,True,0.8484638681503724,0.9216860067062302,0.8441878936165041,13,1,1,1.000,0,0.0,0.0,0.9369551072461263,0.4183355937834757
10x10,100,5.0,0.5,3.5,1.9987294149577215,False,0.8728972058623158,0.9314530996507743,0.9002081777103595,42,1,4,2.048,28,0.6621487476999117,0.0,0.9650807430696811,0.43489277673429116
10x10,100,5.0,0.5,3.9,2.0747472917733996,True,0.8874054099331298,0.9196896666324178,0.9539374941403683,41,1,6,2.707,30,0.7269473844429373,0.0,0.9912898390547602,0.44511000674042867
10x10,100,10.0,0.3,2.0,4.491707649525832,True,0.7609769829899112,0.8641934806231888,0.8657012419914872,7,1,1,1.000,0,0.0,0.0,0.9242319583997805,0.38982343095624766
10x10,100,10.0,0.3,3.0,2.822226101591626,True,0.827256230980782,0.8950989602806092,0.9562305732574499,23,1,4,2.130,15,0.6453171408801677,0.0,0.9927738110206341,0.4149647487639635
10x10,100,10.0,0.3,3.5,2.292534803352529,True,0.8570805048031964,0.9021794005717007,0.9664385205400413,23,1,4,2.130,15,0.6461829848315681,0.0,1.0,0.4211195025336021
10x10,100,10.0,0.3,3.9,1.9841474269339456,True,0.8780478054202852,0.9065067633453899,0.9714135162519519,23,1,4,2.130,15,0.6471458614419967,0.0,1.0,0.42501970661989463
10x10,100,10.0,0.4,2.0,3.9821957887203796,True,0.7886102353466622,0.8506462676253166,0.7577018763482439,0,nan,nan,,0,0.0,0.010342752390159212,0.8601614730028673,0.37909629408837037
